Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,month,day_of_week,hour,age,distance
362017,2020-11-08 23:11:22,6011231546538393,fraud_Kilback Group,food_dining,13.65,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,c09a0324acdd3a98a6e5aa1d3c0b59eb,1383952282,40.833913,-73.98618499999999,0,11,7,23,31,37.078397016684356
411112,2020-11-30 07:09:40,4158758517677931,"fraud_Heller, Gutmann and Zieme",grocery_pos,100.67,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,d54b4966219250791e5954cb5c207df9,1385795380,43.145636,-97.335274,0,11,1,7,29,89.74207809392307
492876,2020-12-18 04:15:06,3528231451607350,fraud_Cartwright-Harris,grocery_pos,107.56,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,cb9c4fd6709b115185883e87c5b22ff6,1387340106,40.209524,-74.857407,0,12,5,4,84,110.04876017819207
302760,2020-10-13 12:00:33,3501509250702469,"fraud_Kihn, Abernathy and Douglas",shopping_net,10.15,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,84dc7e01fc129ce4477959b55fbef96d,1381665633,26.655331,-82.240263,0,10,2,12,46,77.90946059242512
425247,2020-12-02 23:16:53,4908846471916297,"fraud_Hintz, Bauch and Smith",health_fitness,115.85,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,29f5c02dfb83652a21868144dd188dd8,1386026213,33.011565999999995,-97.957084,0,12,3,23,32,105.87007095318117
432196,2020-12-04 23:18:47,4198470814557,fraud_Kub PLC,personal_care,63.15,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,011540056d4318af8d2d114da7fc4ff5,1386199127,40.652818,-94.649825,0,12,5,23,53,108.83851033115668
347554,2020-11-02 12:36:17,377234009633447,fraud_Wilkinson Ltd,entertainment,306.88,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,2e97590e82333d01a2d447b78d154da5,1383395777,39.105505,-77.606349,0,11,1,12,58,34.96078357626917
439463,2020-12-06 16:26:47,346243940647414,fraud_Renner Ltd,home,10.82,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,a378b093aa55c687e98e3613f1852698,1386347207,40.616467,-83.190353,0,12,7,16,41,103.99536539422567
480460,2020-12-15 03:10:59,3520550088202337,fraud_Spinka-Welch,grocery_net,69.41,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,783707e736cbcb9fab82ae1215c5214d,1387077059,46.962411,-90.335817,0,12,2,3,23,99.33604840135965
247941,2020-09-20 01:10:10,4169388510116,fraud_Schamberger-O'Keefe,grocery_pos,134.41,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,2fb0dd8341441fb7b424630e64ea48cc,1379639410,43.486678000000005,-77.68670999999999,0,9,7,1,62,66.23296423721115
554036,2020-12-31 14:15:26,3577794103155425,"fraud_Reichert, Huels and Hoppe",shopping_net,8.05,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,3fcd1e552e7071db5dedad0992915c10,1388499326,47.336249,-98.120323,0,12,4,14,30,80.03598634324935
261945,2020-09-26 02:12:33,378904938837132,fraud_Kling Inc,gas_transport,51.37,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,84af03b69c4e214c482f0cf5f3fc1fd1,1380161553,35.536862,-99.579372,0,9,6,2,38,79.34367467270692
345602,2020-11-01 19:06:54,3543591270174051,"fraud_Hyatt, Russel and Gleichner",health_fitness,51.78,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,b94dd2126082ca2205a9e5091e99919e,1383332814,40.446754,-79.273195,0,11,7,19,52,22.401836463409108
453556,2020-12-08 22:06:59,372509258176510,fraud_Will Ltd,food_dining,81.66,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,c8771e8aef42ad6c830d1b2a852f1c45,1386540419,43.89521,-82.935092,0,12,2,22,39,117.67459334930146
214895,2020-09-05 16:57:16,4099707841315751,fraud_Morissette LLC,entertainment,16.04,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,9f6bdae566e025da2e669bb7476e905c,1378400236,37.883349,-78.786776,0,9,6,16,49,53.32038297111592
126033,2020-08-04 02:14:47,4223708906367574214,fraud_Kunze Inc,grocery_pos,102.73,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,ef6222b5ee9944552cb1b80c8b94fd35,1375582487,39.903257,-84.046334,0,8,2,2,50,103.23492645179587
245830,2020-09-18 23:07:26,4099707841315751,fraud_Simonis-Prohaska,misc_pos,145.16,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,c364bda5df9c00dc1aae7fe583efc169,1379545646,37.502762,-77.838426,0,9,5,23,49,97.69115964184742
351860,2020-11-03 19:44:00,6597888193422452,fraud_Champlin and Sons,home,25.78,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,377ba2a87b0385e88577cd0450499896,1383507840,32.758536,-97.982506,0,11,2,19,60,119.55858117048159
291290,2020-10-08 17:34:56,3519232971341141,"fraud_Koss, McLaughlin and Mayer",food_dining,123.9,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,ecf4f95f6c87ceab0b7ef6222c6b9fa2,1381253696,40.043827,-80.62264499999999,0,10,4,17,63,55.62150486442515
233765,2020-09-13 18:35:21,2720433095629877,"fraud_Bradtke, Torp and Bahringer",personal_care,4.66,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,86d1bb90287e9ac378e57d9c9eb87543,1379097321,44.719744,-70.541569,0,9,7,18,27,86.72594149175036
353049,2020-11-04 10:37:25,4874006077381178,fraud_Funk Group,grocery_net,30.14,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,f300c5a8c733330839e83a0ef336d039,1383561445,42.55603,-91.443888,0,11,3,10,34,114.0391517583304
492300,2020-12-17 23:51:33,3598014571045296,fraud_Windler LLC,kids_pets,127.99,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,1c8f78afc6e3ae51c40b750e90c9ac2b,1387324293,36.290233,-76.498541,0,12,4,23,31,106.21414365511998
191615,2020-08-27 13:47:31,4926376199189801,fraud_Bernhard-Lesch,food_dining,32.37,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,d2ae6fd514686584bfe11834cfcfd5bf,1377611251,36.827072,-92.112996,0,8,4,13,47,78.40928992132822
365128,2020-11-09 21:51:09,4586810168620942,fraud_Hills-Boyer,personal_care,4.72,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,62c18ca0d2491ec7d71d8faa98cd823c,1384033869,33.379599,-80.237158,0,11,1,21,27,92.39198134181152
427150,2020-12-03 15:12:01,3501942333500073,fraud_Metz-Boehm,shopping_pos,2174.57,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,8c4baa23e36bee9bfc88c1f070712a57,1386083521,33.032145,-113.081232,0,12,4,15,25,124.64800130530062
302551,2020-10-13 09:53:44,676281772837,fraud_O'Hara-Wilderman,food_dining,41.78,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,57f0b1fb642ab29df274a8aa177d040d,1381658024,30.791541,-83.506922,0,10,2,9,74,78.88661950712957
148701,2020-08-11 19:59:59,584673555952,fraud_Streich Ltd,home,52.05,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,c7909add0932280c819e75dec970c65a,1376251199,47.771492,-101.128494,0,8,2,19,94,29.0901837994712
465934,2020-12-12 12:18:13,3501509250702469,fraud_Eichmann-Kilback,home,49.01,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,9363ddd31e31edb7f918b735baca5a1b,1386850693,26.529121000000004,-82.658231,0,12,6,12,46,102.6983936922177
268728,2020-09-28 18:24:31,4935858973307492,fraud_Botsford PLC,home,74.75,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,88a66d138d096f3abceab3a41680db68,1380392671,31.981436,-84.012861,0,9,1,18,49,121.02406528740825
33539,2020-07-02 19:58:38,4586260469584,fraud_Barton LLC,kids_pets,3.4,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,0143231fe60921626ec0f07adeb4eca8,1372795118,40.057755,-94.625183,0,7,4,19,71,50.943156603985244
283224,2020-10-05 07:11:46,4601636330889,fraud_Kemmer-Reinger,grocery_net,29.58,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,a012475e4ef9a00a01274d11521bdc3e,1380957106,30.183841,-95.706375,0,10,1,7,34,45.45880680975676
218200,2020-09-06 23:28:20,4089096483689733451,"fraud_Lang, Towne and Schuppe",kids_pets,111.31,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,ee53d86d45635b15cc97c17551284e7e,1378510100,32.923296,-95.554436,0,9,7,23,41,88.10254117186257
234400,2020-09-13 23:09:35,676372984911,"fraud_Pouros, Walker and Spencer",kids_pets,197.14,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,55ec83d8145840456b4f5a5bf7b447c6,1379113775,39.055505,-98.481917,0,9,7,23,37,77.8542278219994
175094,2020-08-21 21:25:52,5152054598359927,fraud_Leannon-Ward,food_dining,36.54,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,21c17ea72a24690ac1fdf87ad8c0d33f,1377120352,30.748839,-90.377115,0,8,5,21,52,101.0872275124991
386029,2020-11-19 01:03:46,3560797065840735,fraud_Bins-Rice,gas_transport,49.4,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,fa926da404a1fafb06c4830038eac07a,1384823026,46.62744,-101.463274,0,11,4,1,35,51.75815506694905
342140,2020-10-31 07:28:36,4116554952971686,fraud_Schmitt Inc,gas_transport,78.42,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,fb711ff5c49aa86037d0cbee9a2709bd,1383204516,26.378965,-80.211337,0,10,6,7,90,99.31004529272487
153582,2020-08-14 01:49:12,30082025922891,fraud_Christiansen-Gusikowski,misc_pos,4.06,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,b011b6a010ce356c0dca246f746d90c3,1376444952,25.945441,-81.09054300000001,0,8,5,1,90,67.39554780711916
105670,2020-07-27 23:00:15,4585132874641,fraud_White and Sons,home,7.35,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,9d88203003651814ea672ea0f3589f66,1374966015,40.55526,-94.206661,0,7,1,23,52,102.87861353056351
299492,2020-10-12 10:22:59,4512828414983801773,"fraud_Zieme, Bode and Dooley",gas_transport,56.57,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,b4704a79f8e32f4a7fd7361c7310fd36,1381573379,40.155979,-80.256725,0,10,1,10,41,49.65997094792556
455163,2020-12-09 10:00:52,3598215285024754,fraud_Dicki Ltd,grocery_net,77.94,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,a18c66ed79a973b1384aaaba79e2492f,1386583252,40.447187,-72.787251,0,12,3,10,54,68.22597447290396
533978,2020-12-27 13:31:01,4451438912406400,fraud_Gislason Group,misc_pos,159.79,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,5a5509a93c591e2839287ae56ff78379,1388151061,33.98284,-93.683569,0,12,7,13,25,52.892162068361465
170914,2020-08-20 00:30:08,180072527505094,fraud_Halvorson Group,misc_pos,1.98,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,2ee95d08ee5c832a5eedb363e0890002,1376958608,35.811058,-81.843024,0,8,4,0,71,91.72787685393396
464995,2020-12-12 04:43:30,6011999606625827,fraud_Kiehn-Emmerich,grocery_pos,112.75,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,49c8e7928dc7170e650bb2fcc65a6d1d,1386823410,40.701958000000005,-73.00988100000001,0,12,6,4,59,87.91323370288252
282987,2020-10-05 04:46:08,341546199006537,"fraud_Lind, Huel and McClure",gas_transport,45.29,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,162626cc3296a1e66aa4f18a17be01e7,1380948368,64.380839,-165.199477,0,10,1,4,85,47.53207675845799
272783,2020-09-30 01:52:22,3560725013359375,fraud_Kutch and Sons,grocery_pos,153.52,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,b99ee094451d93dba243834b3871b057,1380505942,32.408467,-101.772563,0,9,3,1,55,109.79555528754538
22484,2020-06-29 03:06:21,2297447006766555,fraud_Marks Inc,gas_transport,47.33,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,498b8352fe8142bdc52937eca940e071,1372475181,39.379973,-88.613674,0,6,1,3,64,68.89453923762075
496745,2020-12-19 04:50:51,3558881852140592,fraud_Auer-Mosciski,grocery_pos,157.9,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,8a3ce583ef22993f4eab3a5fe314b708,1387428651,34.472284,-112.137022,0,12,6,4,67,88.64239984975443
74454,2020-07-17 06:46:56,4550599031376731,fraud_Volkman-Predovic,shopping_net,24.1,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,d92aca381b72f8161691c3c2b3977a61,1374043616,40.666955,-81.951429,0,7,5,6,56,48.41239173884396
362619,2020-11-09 04:42:10,6011438889172900,fraud_Sporer Inc,gas_transport,81.7,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,40e7010a52ce47e5237141950884f906,1383972130,33.930689,-91.408294,0,11,1,4,31,39.934179196099635
501812,2020-12-20 11:10:22,2254917871818484,fraud_Doyle Ltd,grocery_pos,116.15,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,10c4989cdf41cb8a636d1bd5b809cbfd,1387537822,37.182415,-76.691724,0,12,7,11,48,104.4449352755068
542193,2020-12-28 21:01:34,342952484382519,"fraud_Koss, Hansen and Lueilwitz",home,95.02,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,1f5dd598dd914801f9af4c5b9f88a403,1388264494,41.834141,-73.262813,0,12,1,21,37,20.315086747833234
36151,2020-07-03 23:22:32,6011104316292105,fraud_Haley Group,misc_pos,3.78,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,595bcd132b576e9d2a8d732f7d9a489a,1372893752,36.464568,-77.86033499999999,0,7,5,23,39,83.99446704650848
192198,2020-08-27 19:33:26,30487648872433,fraud_Skiles LLC,home,79.54,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,86bd62a680917014b5667486296258d0,1377632006,37.438177,-85.688541,0,8,4,19,70,84.63947854095198
15679,2020-06-26 19:00:13,630441765090,fraud_Waelchi-Wolf,kids_pets,8.43,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,7d14681990919d050016a95974963abd,1372273213,32.549395000000004,-98.933726,0,6,5,19,59,65.74897545735013
413501,2020-11-30 16:12:09,341283058448499,fraud_Lind-Buckridge,entertainment,6.75,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,553bd066945347ae3495029086c2f466,1385827929,31.575139,-84.28966700000001,0,11,1,16,89,78.66816845560892
17926,2020-06-27 18:00:30,2248735346244816,fraud_Champlin-Casper,home,62.06,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,1fa782367a4ddd1c9df32024bc694f7f,1372356030,39.286707,-99.859617,0,6,6,18,62,75.62397836902399
368213,2020-11-10 21:10:02,3581130339108561,fraud_Lynch-Wisozk,home,28.4,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,de6281b877af3e665c35b3e6d4d0e1f9,1384117802,41.733839,-82.11303000000001,0,11,2,21,60,87.57822362792157
275021,2020-10-01 13:30:02,36722699017270,"fraud_Schmeler, Bashirian and Price",shopping_net,8.44,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,5b033ac2828d2a090d8edd6d0bf17e65,1380634202,33.809374,-112.04998,0,10,4,13,37,105.56093137627502
351101,2020-11-03 14:57:53,30270432095985,fraud_Padberg-Rogahn,entertainment,47.73,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,22104c92d7ac72dbba7a828246f5c624,1383490673,40.531856,-90.725646,0,11,2,14,52,30.99020842321801
294753,2020-10-10 14:33:30,36078114201167,fraud_Windler LLC,kids_pets,28.51,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,93260e14764a90814719e55dc7c84661,1381415610,37.950035,-82.636979,0,10,6,14,98,79.48256951110166
250209,2020-09-20 21:41:08,38057513087029,"fraud_McCullough, Hudson and Schuster",food_dining,134.08,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,2e9cde3febda5267a9231074c011312e,1379713268,36.740456,-121.726418,0,9,7,21,27,65.72497270003737
323869,2020-10-23 01:08:35,4476840372112,fraud_Hills-Olson,grocery_net,50.96,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,c17173a7ac6ca304ba63c91fee23ccd1,1382490515,35.049754,-85.891185,0,10,5,1,45,52.371859514306195
53053,2020-07-09 14:55:56,3576511691045060,"fraud_McDermott, Osinski and Morar",home,64.02,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",1992-10-08,ec9e79557b3aa3b738577775bb2b8938,1373381756,33.631495,-80.357776,0,7,4,14,32,85.08706748347205
66922,2020-07-14 06:12:20,502012776709,fraud_Ledner-Pfannerstill,gas_transport,77.25,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,e416e7a78419339bd21d63a8ef60963a,1373782340,43.147679,-75.604174,0,7,2,6,79,66.72074794502686
248327,2020-09-20 05:42:31,4410582919485061752,fraud_Miller-Harris,misc_net,927.2,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,dbd6ca349097afe58019f54b0fa2e8ca,1379655751,31.626691,-82.10934300000001,0,9,7,5,55,108.52556677195926
420821,2020-12-01 19:10:31,4560004149983868183,fraud_Bogisich-Weimann,kids_pets,74.96,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,7a1d5dd5d044ba23eb84e5da42ec85bd,1385925031,39.592409,-105.575731,0,12,2,19,32,111.46327219817556
526747,2020-12-25 18:55:00,3566875419572867,fraud_Haag-Blanda,food_dining,63.4,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,65e4b665d37c02f5d7b86b23cb38cdd1,1387997700,44.325739,-72.818688,0,12,5,18,33,52.49022986197534
540153,2020-12-28 14:40:16,3529597810116815,fraud_Lemke-Gutmann,shopping_net,9.32,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,5fbadfedb088325cb874df2ed92d1584,1388241616,40.813886,-78.589026,0,12,1,14,38,70.04168455428272
100369,2020-07-26 15:14:11,4005676619255478,fraud_Lubowitz-Walter,kids_pets,47.98,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,54ddb39680abebc3a94866002b972c84,1374851651,30.738106,-91.767351,0,7,7,15,30,88.50644121272458
36993,2020-07-04 09:45:24,2266735643685262,fraud_Corwin-Collins,gas_transport,66.98,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,37c9cc10117c43216d3e958f9fcad289,1372931124,35.309576,-85.36551,0,7,6,9,52,121.72357838387086
513949,2020-12-22 11:05:42,4124536010991657,"fraud_Lind, Huel and McClure",gas_transport,112.43,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,afe5520fe02a79e7d6424e086c1f3fd4,1387710342,30.923486,-87.58780300000001,0,12,2,11,70,54.71810912175134
312532,2020-10-18 10:20:07,630425673344,fraud_Beier-Hyatt,shopping_pos,316.57,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,f83ed52bda282b495435e60a919696f7,1382091607,38.821409,-79.729309,0,10,7,10,54,53.22371975464309
